id;origen.x;origen.y;var.x;final_diagnosis_numeric_cor;final_diagnosis_numeric_chi;final_diagnosis_numeric_anova;depression_cor;depression_chi;depression_anova;euthymia_cor;euthymia_chi;euthymia_anova;hypomania_cor;hypomania_chi;hypomania_anova;mixed_cor;mixed_chi;mixed_anova;hospitalized_cor;hospitalized_chi;hospitalized_anova
GIUS;Diario;TargetVar;slowness_fill_form_no_outliers;0.1351;0.6726;0.0616;-0.1302;0.4013;0.0718;-0.1041;0.928;0.1509;0.4406;0.0173;0;-0.1072;0.9738;0.1388;NA;NA;NA
GIUS;Diario;TargetVar;slowness_fill_form_no_outliers_scales;0.1351;0.6726;0.0616;-0.1302;0.4013;0.0718;-0.1041;0.928;0.1509;0.4406;0.0173;0;-0.1072;0.9738;0.1388;NA;NA;NA
GIUS;Pulsera;TargetVar;week;0.1588;0;0.0278;-0.2021;0;0.0049;0.0016;0;0.9823;0.4571;0;0;-0.1365;0;0.0591;NA;NA;NA
GIUS;Pulsera;TargetVar;night_number;-0.2497;0.9991;0.0212;0.2812;0.6764;0.0091;-0.1952;0.9873;0.0734;NA;NA;NA;-0.1952;0.9873;0.0734;NA;NA;NA
GIUS;Pulsera;TargetVar;acc_onset;-0.1218;0.455;0.1263;0.0421;0.4793;0.5981;0.069;0.5024;0.3876;NA;NA;NA;-0.1572;0.4182;0.0478;NA;NA;NA
GIUS;Pulsera;TargetVar;acc_wake;-0.0201;0.455;0.8015;-0.0221;0.4793;0.7824;0.0624;0.5024;0.4347;NA;NA;NA;-0.0485;0.4182;0.5436;NA;NA;NA
GIUS;Pulsera;TargetVar;sleeplog_onset;-0.1759;0.4264;0.0266;0.095;0.4404;0.2335;0.0396;0.4404;0.6201;NA;NA;NA;-0.2005;0.4404;0.0113;NA;NA;NA
GIUS;Pulsera;TargetVar;sleeplog_wake;-0.1423;0.4264;0.0737;0.054;0.4404;0.4994;0.0722;0.4404;0.3655;NA;NA;NA;-0.18;0.4404;0.0232;NA;NA;NA
GIUS;Pulsera;TargetVar;daysleeper;-0.0436;0.6389;0.7084;-0.0108;1;0.9262;0.078;1;0.5031;NA;NA;NA;-0.0781;1;0.5024;NA;NA;NA
GIUS;Pulsera;TargetVar;window_length_in_hours;0.0005;1;0.9946;-0.0136;0.9489;0.8647;0.0233;0.8909;0.7707;NA;NA;NA;-0.0098;1;0.9029;NA;NA;NA
GIUS;Pulsera;TargetVar;nonwear_hours;-0.1128;0.0003;0.157;-0.0571;0.0015;0.4749;0.2327;0;0.0032;NA;NA;NA;-0.2204;0.8895;0.0053;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_nightsleep_min;-0.1603;0.394;0.0436;0.2084;0.3921;0.0084;-0.178;0.2919;0.0248;NA;NA;NA;-0.0879;0.5503;0.2707;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_nightwak_and_IN30_min;0.014;0.3036;0.861;-0.0113;0.3274;0.8875;0.0034;0.2357;0.9657;NA;NA;NA;0.013;0.4808;0.8705;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_nightwak_LIG30_100_min;-0.0385;0.2002;0.6303;0.1639;0.2632;0.039;-0.2428;0.195;0.002;NA;NA;NA;0.0675;0.3521;0.3978;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_nightwak_MOD100_400_min;-0.0339;0.8094;0.6714;0.1275;0.7363;0.1093;-0.1842;0.9779;0.0201;NA;NA;NA;0.0463;0.2909;0.5621;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_nightwak_VIG400_min;-0.0869;0.8502;0.2762;0.1034;0.3958;0.1945;-0.0797;0.6587;0.3179;NA;NA;NA;-0.0551;0.8853;0.4906;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_day_SIB_min;-0.1226;1;0.1237;0.1459;0.9395;0.0664;-0.1125;0.9924;0.158;NA;NA;NA;-0.0777;0.9998;0.3302;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_day_OIN30_min;-0.049;0.4264;0.5396;-0.0856;0.4404;0.2833;0.208;0.4404;0.0085;NA;NA;NA;-0.1431;0.4404;0.072;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_day_LIG30_100_min;0.008;0.4578;0.9205;-0.0919;0.4627;0.2495;0.1521;0.4627;0.0557;NA;NA;NA;-0.059;0.4627;0.4598;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_day_MOD100_400_min;0.1991;0.117;0.0119;-0.0775;0.2283;0.3315;-0.0976;0.2746;0.2208;NA;NA;NA;0.2504;0.1298;0.0015;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_day_VIG400_min;0.3276;0;0;-0.1168;0;0.1428;-0.1796;0.0001;0.0235;NA;NA;NA;0.4203;0;0;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_MVPA_D1T100_min;0.3217;0.0002;0;-0.1714;0.0125;0.0308;-0.0767;0.0279;0.3368;NA;NA;NA;0.3686;0.001;0;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_INB_D30T30_min;0.1201;0.4578;0.1316;-0.1048;0.4627;0.1887;0.0431;0.4627;0.5896;NA;NA;NA;0.1058;0.4627;0.1843;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_INB_D10T30_min;0.0621;0.3649;0.437;-0.1579;0.3963;0.0468;0.2047;0.3963;0.0097;NA;NA;NA;-0.0261;0.3963;0.7442;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_INB_D1T30_min;-0.0373;0.4578;0.6405;-0.1179;0.4627;0.1388;0.251;0.4627;0.0014;NA;NA;NA;-0.15;0.4627;0.0592;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_LIGB_D10T30_100_min;-0.0558;0.0001;0.4845;0.0556;0.0046;0.4866;-0.0321;0.0046;0.6881;NA;NA;NA;-0.0439;0.0019;0.5829;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_LIGB_D1T30_100_min;-0.0791;0.4;0.3219;-0.0161;0.4444;0.84;0.1212;0.4286;0.128;NA;NA;NA;-0.1359;0.4088;0.0876;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_TSIBday_min;0.1743;0.4578;0.028;-0.0907;0.4627;0.2558;-0.0454;0.4627;0.5702;NA;NA;NA;0.2014;0.4627;0.0109;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_TOINday_min;-0.0313;0.4264;0.6956;-0.1307;0.4404;0.1006;0.2664;0.4404;0.0007;NA;NA;NA;-0.1505;0.4404;0.0583;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_TLIGday_min;-0.0495;0.4578;0.5358;-0.0412;0.4627;0.6063;0.1305;0.4627;0.1012;NA;NA;NA;-0.1092;0.4627;0.1705;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_TMODday_min;0.2405;0.2148;0.0023;-0.0976;0.303;0.2209;-0.1108;0.3304;0.1642;NA;NA;NA;0.2992;0.2357;0.0001;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_TVIGday_min;0.2562;0;0.0011;-0.0546;0.0025;0.4939;-0.2049;0.0051;0.0096;NA;NA;NA;0.3572;0.0001;0;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_TINday_min;0.1194;0.4578;0.1337;-0.1652;0.4627;0.0375;0.15;0.4627;0.0591;NA;NA;NA;0.0578;0.4627;0.4692;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_day_min;0.1151;0.4802;0.1486;-0.1637;0.4724;0.0393;0.1524;0.39;0.0551;NA;NA;NA;0.0522;0.5634;0.5134;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_night_min;-0.1267;0.394;0.1115;0.1754;0.3921;0.027;-0.1594;0.2919;0.0447;NA;NA;NA;-0.0612;0.5503;0.4435;NA;NA;NA
GIUS;Pulsera;TargetVar;dur_nightandday_min;0.0005;1;0.9946;-0.0136;0.9489;0.8647;0.0233;0.8909;0.7707;NA;NA;NA;-0.0098;1;0.9029;NA;NA;NA
GIUS;Pulsera;TargetVar;N_atleast5minwakenight;0.0017;0.1878;0.9835;0.0251;0.4652;0.7531;-0.0461;0.5987;0.5638;NA;NA;NA;0.0221;0.0646;0.7817;NA;NA;NA
GIUS;Pulsera;TargetVar;nonwear_perc_day;-0.1141;0;0.1522;-0.0524;0;0.512;0.226;0;0.0042;NA;NA;NA;-0.2187;0.2387;0.0056;NA;NA;NA
GIUS;Pulsera;TargetVar;nonwear_perc_night;-0.1111;0;0.1631;-0.0154;0.0001;0.8473;0.1576;0;0.0473;NA;NA;NA;-0.1854;0.156;0.0193;NA;NA;NA
GIUS;Pulsera;TargetVar;nonwear_perc_nightandday;-0.1135;0;0.1545;-0.0548;0.0006;0.493;0.2295;0;0.0036;NA;NA;NA;-0.2196;0.5931;0.0054;NA;NA;NA
GIUS;Pulsera;TargetVar;sleep_efficiency;-0.2791;0.4264;0.0004;0.2714;0.4404;0.0005;-0.1492;0.4404;0.0605;NA;NA;NA;-0.2242;0.4404;0.0045;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_nightsleep_mg;-0.319;0.4264;0;0.3161;0.4404;0;-0.1807;0.4404;0.0226;NA;NA;NA;-0.2518;0.4404;0.0014;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_nightwak_and_IN30_mg;-0.0654;0.4264;0.4129;-0.0046;0.4404;0.9543;0.0848;0.4404;0.2877;NA;NA;NA;-0.1056;0.4404;0.1853;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_nightwak_LIG30_100_mg;0.1418;0.4264;0.0746;0.0294;0.4404;0.7131;-0.2182;0.4404;0.0057;NA;NA;NA;0.2441;0.4404;0.0019;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_nightwak_MOD100_400_mg;-0.1897;0.3649;0.0166;0.2712;0.3963;0.0005;-0.2539;0.3963;0.0012;NA;NA;NA;-0.0848;0.3963;0.2877;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_nightwak_VIG400_mg;0.0414;0.1608;0.6046;-0.0934;0.2357;0.2417;0.1155;0.2357;0.1471;NA;NA;NA;-0.0081;0.2357;0.9191;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_day_SIB_mg;0.0145;0.0318;0.8565;0.082;0.2257;0.3041;-0.1611;0.5014;0.0425;NA;NA;NA;0.0864;0.005;0.279;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_day_OIN30_mg;-0.2186;0.4578;0.0056;0.0926;0.4627;0.2457;0.094;0.4627;0.2388;NA;NA;NA;-0.2689;0.4627;0.0006;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_day_LIG30_100_mg;0.2245;0.4578;0.0045;-0.0374;0.4627;0.6401;-0.1979;0.4627;0.0124;NA;NA;NA;0.3211;0.4627;0;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_day_MOD100_400_mg;-0.0671;0.3319;0.401;0.2275;0.3898;0.0039;-0.3211;0.4122;0;NA;NA;NA;0.0724;0.3323;0.3643;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_day_VIG400_mg;-0.0659;0.2524;0.4095;0.1854;0.3118;0.0193;-0.2485;0.3118;0.0016;NA;NA;NA;0.0415;0.3118;0.6032;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_MVPA_D1T100_mg;-0.1446;0.2789;0.069;0.2241;0.3323;0.0045;-0.2241;0.3323;0.0045;NA;NA;NA;-0.0512;0.3323;0.522;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_INB_D30T30_mg;-0.2659;0.4578;0.0007;0.2167;0.4627;0.0061;-0.0685;0.4627;0.3911;NA;NA;NA;-0.2463;0.4627;0.0018;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_INB_D10T30_mg;-0.1137;0.3954;0.1536;-0.0785;0.4182;0.3255;0.2714;0.4182;0.0005;NA;NA;NA;-0.2385;0.4182;0.0025;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_INB_D1T30_mg;-0.2273;0.4578;0.004;0.1486;0.4627;0.0616;0.0058;0.4627;0.9423;NA;NA;NA;-0.239;0.4627;0.0024;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_LIGB_D10T30_100_mg;0.1356;0.0145;0.0883;-0.0352;0.0675;0.6597;-0.0974;0.0793;0.2218;NA;NA;NA;0.1842;0.0427;0.0201;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_LIGB_D1T30_100_mg;0.1654;0.4578;0.0372;-0.0003;0.4627;0.9974;-0.1938;0.4627;0.0144;NA;NA;NA;0.2579;0.4627;0.001;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_TSIBday_mg;-0.2179;0.4578;0.0058;0.1054;0.4627;0.186;0.0707;0.4627;0.3758;NA;NA;NA;-0.258;0.4627;0.001;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_TOINday_mg;-0.1946;0.4578;0.014;0.0843;0.4627;0.2908;0.0804;0.4627;0.3137;NA;NA;NA;-0.238;0.4627;0.0025;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_TLIGday_mg;0.2118;0.4578;0.0074;-0.0166;0.4627;0.8355;-0.2195;0.4627;0.0054;NA;NA;NA;0.3175;0.4627;0;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_TMODday_mg;-0.1178;0.2789;0.1393;0.2899;0.3323;0.0002;-0.3712;0.3323;0;NA;NA;NA;0.0419;0.3323;0.6002;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_TVIGday_mg;-0.1775;0.2524;0.0252;0.3309;0.3118;0;-0.373;0.3118;0;NA;NA;NA;-0.0195;0.3118;0.8077;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_TINday_min;-0.2437;0.4578;0.002;0.1193;0.4627;0.1341;0.0766;0.4627;0.3375;NA;NA;NA;-0.2874;0.4627;0.0002;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_day_mg;-0.067;0.4578;0.4013;0.1374;0.4627;0.0841;-0.1628;0.4627;0.0403;NA;NA;NA;0.0024;0.4627;0.9761;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_night_mg;-0.0825;0.4264;0.301;0.1362;0.4404;0.087;-0.1423;0.4404;0.0735;NA;NA;NA;-0.0228;0.4404;0.7753;NA;NA;NA
GIUS;Pulsera;TargetVar;ACC_nightandday_mg;-0.0977;0.3954;0.2207;0.1306;0.4182;0.1007;-0.1149;0.4182;0.1493;NA;NA;NA;-0.0507;0.4182;0.5255;NA;NA;NA
GIUS;Pulsera;TargetVar;quantile_mostactive60min_mg;0.2244;0.3954;0.0045;-0.0783;0.4182;0.3263;-0.1258;0.4182;0.114;NA;NA;NA;0.2891;0.4182;0.0002;NA;NA;NA
GIUS;Pulsera;TargetVar;quantile_mostactive30min_mg;0.1905;0.3954;0.0162;-0.0371;0.4182;0.642;-0.1585;0.4182;0.046;NA;NA;NA;0.2683;0.4182;0.0006;NA;NA;NA
GIUS;Pulsera;TargetVar;L5VALUE;-0.2482;0.3649;0.0016;0.2873;0.3963;0.0002;-0.2134;0.3963;0.0069;NA;NA;NA;-0.1636;0.3963;0.0393;NA;NA;NA
GIUS;Pulsera;TargetVar;M5VALUE;0.1601;0.455;0.0438;0.0127;0.4793;0.8742;-0.2103;0.5024;0.0078;NA;NA;NA;0.2596;0.4182;0.0009;NA;NA;NA
GIUS;Pulsera;TargetVar;L5TIME_num;0.209;0.2789;0.0082;-0.3331;0.3323;0;0.34;0.3323;0;NA;NA;NA;0.0668;0.3323;0.4028;NA;NA;NA
GIUS;Pulsera;TargetVar;M5TIME_num;-0.1651;0.5419;0.0375;0.3114;0.4547;0.0001;-0.3533;0.4855;0;NA;NA;NA;-0.0153;0.5733;0.8482;NA;NA;NA
GIUS;Pulsera;TargetVar;L10VALUE;-0.2931;0.3954;0.0002;0.2957;0.4182;0.0002;-0.1755;0.4182;0.027;NA;NA;NA;-0.2272;0.4182;0.004;NA;NA;NA
GIUS;Pulsera;TargetVar;M10VALUE;-0.1264;0.4264;0.1123;0.2095;0.4404;0.008;-0.2198;0.4404;0.0054;NA;NA;NA;-0.0342;0.4404;0.669;NA;NA;NA
GIUS;Pulsera;TargetVar;L10TIME_num;0.3101;0.3353;0.0001;-0.3868;0.3746;0;0.3156;0.3746;0.0001;NA;NA;NA;0.1828;0.3746;0.0211;NA;NA;NA
GIUS;Pulsera;TargetVar;M10TIME_num;-0.1166;0.3954;0.1434;0.0635;0.4182;0.4263;0.0252;0.4182;0.7521;NA;NA;NA;-0.1324;0.4182;0.0961;NA;NA;NA
GIUS;Pulsera;TargetVar;Nbouts_MVPA_D1T100;0.3199;0;0;-0.2066;0;0.009;-0.0126;0.0021;0.8747;NA;NA;NA;0.3383;0;0;NA;NA;NA
GIUS;Pulsera;TargetVar;Nbouts_INB_D30T30;-0.1128;0;0.157;0.1764;0;0.0261;-0.1776;0;0.0251;NA;NA;NA;-0.0387;0.0599;0.6285;NA;NA;NA
GIUS;Pulsera;TargetVar;Nbouts_INB_D10T30;0.0475;0.0002;0.5519;-0.1595;0.0047;0.0446;0.2245;0.0001;0.0044;NA;NA;NA;-0.05;0.1015;0.5315;NA;NA;NA
GIUS;Pulsera;TargetVar;Nbouts_INB_D1T30;-0.0379;0.1872;0.6354;-0.1133;0.5814;0.1551;0.2436;0.2217;0.002;NA;NA;NA;-0.1473;0.2212;0.064;NA;NA;NA
GIUS;Pulsera;TargetVar;Nbouts_LIGB_D10T30_100;-0.0175;0.0007;0.8267;-0.0593;0.0003;0.4579;0.1247;0.0002;0.1172;NA;NA;NA;-0.0734;0.4823;0.3576;NA;NA;NA
GIUS;Pulsera;TargetVar;Nbouts_LIGB_D1T30_100;-0.0076;0;0.9243;-0.0803;0.0002;0.3145;0.15;0.0047;0.0592;NA;NA;NA;-0.0743;0;0.3518;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_nightsleep;-0.1852;0.6687;0.0194;0.1721;0.4327;0.0301;-0.0849;0.7646;0.287;NA;NA;NA;-0.155;0.4956;0.0511;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_nightwak_and_IN30;-0.0302;0.5076;0.7059;0.1373;0.5204;0.0845;-0.2058;0.6649;0.0093;NA;NA;NA;0.0598;0.3409;0.4544;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_nightwak_LIG30_100;-0.0205;0.6104;0.7979;0.1529;0.5683;0.0544;-0.2446;0.4121;0.0019;NA;NA;NA;0.087;0.7101;0.2753;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_nightwak_MOD100_400;-0.0192;0.1419;0.81;0.1559;0.3471;0.0497;-0.2515;0.7767;0.0014;NA;NA;NA;0.0914;0.0197;0.252;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_nightwak_VIG400;-0.1147;0.7157;0.15;0.1365;0.2944;0.0861;-0.1052;0.531;0.1868;NA;NA;NA;-0.0727;0.7886;0.3625;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_day_SIB;-0.1084;0.2664;0.174;0.129;0.2297;0.1051;-0.0994;0.4501;0.2125;NA;NA;NA;-0.0687;0.8383;0.3897;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_day_OIN30;-0.0424;0.0734;0.5955;-0.0971;0.1898;0.2236;0.2204;0.1839;0.0052;NA;NA;NA;-0.1417;0.1109;0.0748;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_day_LIG30_100;0.0387;0.9688;0.6283;-0.1121;0.7711;0.1596;0.1515;0.7508;0.0566;NA;NA;NA;-0.0269;0.98;0.7369;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_day_MOD100_400;0.2065;0.0001;0.009;-0.0863;0.0077;0.2793;-0.0908;0.0055;0.255;NA;NA;NA;0.255;0.0018;0.0012;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_day_VIG400;0.1698;0;0.0323;-0.0286;0.0083;0.7206;-0.1492;0;0.0605;NA;NA;NA;0.2427;0.0008;0.0021;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_MVPA_D1T100;0.3199;0;0;-0.2066;0;0.009;-0.0126;0.0021;0.8747;NA;NA;NA;0.3383;0;0;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_INB_D30T30;-0.169;0.0014;0.0332;0.2384;0.0001;0.0025;-0.2204;0.0072;0.0052;NA;NA;NA;-0.0781;0.0938;0.3275;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_INB_D10T30;0.0557;0.0001;0.4857;-0.169;0.0035;0.0332;0.2316;0;0.0033;NA;NA;NA;-0.0446;0.1276;0.5763;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_INB_D1T30;-0.0363;0.2041;0.6497;-0.1152;0.5899;0.1483;0.245;0.2231;0.0019;NA;NA;NA;-0.1462;0.247;0.0658;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_LIGB_D10T30_100;-0.0101;0.0007;0.8994;-0.0694;0.0003;0.3845;0.1339;0.0002;0.0925;NA;NA;NA;-0.0698;0.4571;0.382;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_LIGB_D1T30_100;-0.0076;0;0.9243;-0.0803;0.0002;0.3145;0.15;0.0047;0.0592;NA;NA;NA;-0.0743;0;0.3518;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_TSIBday;0.0796;0.8729;0.3188;0.0233;0.8705;0.7704;-0.1344;0.9141;0.0911;NA;NA;NA;0.1423;0.5727;0.0736;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_TOINday;-0.0747;0.4375;0.3496;-0.0759;0.4959;0.3418;0.221;0.463;0.0051;NA;NA;NA;-0.1755;0.422;0.0269;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_TLIGday;0.0011;0.2834;0.9894;-0.0868;0.354;0.2769;0.1512;0.2557;0.0571;NA;NA;NA;-0.0659;0.4121;0.4095;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_TMODday;0.2159;0.0279;0.0063;-0.0774;0.1495;0.3321;-0.1175;0.1242;0.1401;NA;NA;NA;0.2766;0.0486;0.0004;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_TVIGday;0.2086;0;0.0083;-0.0135;0.0001;0.866;-0.2213;0.0002;0.0051;NA;NA;NA;0.315;0;0.0001;NA;NA;NA
GIUS;Pulsera;TargetVar;Nblocks_TINday;-0.074;0.4403;0.3538;-0.0743;0.5593;0.3518;0.2176;0.6467;0.0059;NA;NA;NA;-0.1733;0.2615;0.0289;NA;NA;NA
GIUS;Intervenciones;TargetVar;I_alleviation;-0.3838;0.4145;0.0948;0.5345;0.0913;0.0152;-0.4183;0.2898;0.0665;-0.1502;0.7885;0.5274;-0.1732;0.3709;0.4654;NA;NA;NA
GIUS;Intervenciones;TargetVar;I_therapist;0.079;0.8276;0.7201;-0.1431;0.8243;0.5148;0.1195;0.9809;0.587;0.141;1;0.521;-0.0244;1;0.912;NA;NA;NA
GIUS;Intervenciones;TargetVar;I_scheduled_intervention;-0.2387;0.4061;0.2727;0.0687;1;0.7553;0.1627;1;0.4584;0.0658;1;0.7655;-0.3386;0.5993;0.114;NA;NA;NA
GIUS;Intervenciones;TargetVar;I_diagnosis;0.7844;0;0;-0.6303;0.0036;0.0013;0.0577;0.0209;0.7936;0.2919;0.0118;0.1765;0.6659;0.0013;0.0005;NA;NA;NA
GIUS;Intervenciones;TargetVar;I_intervencion_type;-0.1349;0.8417;0.5393;0.046;1;0.8349;0.1089;1;0.621;-0.0826;1;0.708;-0.15;1;0.4945;NA;NA;NA
GIUS;Intervenciones;TargetVar;I_significant_change;0.0903;0.0102;0.6819;-0.0687;1;0.7553;-0.1627;1;0.4584;0.6908;0.1339;0.0003;-0.1195;1;0.587;NA;NA;NA
GIUS;Young;TargetVar;Y_euphoria;-0.1652;0.8572;0.4991;0.201;1;0.4093;-0.1409;1;0.5652;-0.0556;1;0.8213;-0.0808;1;0.7421;NA;NA;NA
GIUS;Young;TargetVar;Y_hyperactivity;0.0762;0.3985;0.7564;-0.2764;0.8695;0.252;0.3944;0.5805;0.0947;-0.0556;1;0.8213;-0.0808;1;0.7421;NA;NA;NA
GIUS;Young;TargetVar;Y_sex_drive;-0.2404;0.6536;0.3215;0.2925;0.6045;0.2243;-0.205;0.9644;0.3999;-0.0808;1;0.7421;-0.1176;1;0.6315;NA;NA;NA
GIUS;Young;TargetVar;Y_sleep;0.3177;0.0003;0.185;-0.2764;0.8695;0.252;-0.1409;1;0.5652;1;0.0396;0;-0.0808;1;0.7421;NA;NA;NA
GIUS;Young;TargetVar;Y_irritability;0.4704;0.0327;0.0421;-0.09;0.3328;0.714;-0.3364;0.2977;0.1591;-0.1327;0.8282;0.5882;0.724;0.0026;0.0005;NA;NA;NA
GIUS;Young;TargetVar;Y_verbal_expression;-0.2404;0.6536;0.3215;0.2925;0.6045;0.2243;-0.205;0.9644;0.3999;-0.0808;1;0.7421;-0.1176;1;0.6315;NA;NA;NA
GIUS;Young;TargetVar;Y_thought_disorder;0.2993;0.1047;0.2132;-0.0826;1;0.7368;-0.3086;0.48;0.1986;0.4564;0.4657;0.0495;0.2435;0.8849;0.315;NA;NA;NA
GIUS;Young;TargetVar;Y_content;-0.0647;0.8366;0.7924;-0.0548;1;0.8235;0.1845;1;0.4496;-0.0808;1;0.7421;-0.1176;1;0.6315;NA;NA;NA
GIUS;Young;TargetVar;Y_aggressiveness;-0.1652;0.8572;0.4991;0.201;1;0.4093;-0.1409;1;0.5652;-0.0556;1;0.8213;-0.0808;1;0.7421;NA;NA;NA
GIUS;Young;TargetVar;Y_appearance;-0.1556;0.8787;0.5246;0.0769;1;0.7543;0.069;1;0.7789;-0.1021;1;0.6776;-0.1485;1;0.544;NA;NA;NA
GIUS;TargetVar;TargetVar;H_depression;-0.422;0.3516;0.0719;0.3287;0.076;0.1695;-0.0283;0.4505;0.9083;-0.2236;0.5563;0.3574;-0.3254;0.2889;0.174;NA;NA;NA
GIUS;TargetVar;TargetVar;H_guilt;-0.1797;0.9527;0.4616;0.14;0.6716;0.5676;-0.0121;0.6219;0.9609;-0.0952;0.9058;0.6981;-0.1386;0.8109;0.5715;NA;NA;NA
GIUS;TargetVar;TargetVar;H_suicide;-0.0357;0.1081;0.8846;0.1853;0.2408;0.4476;-0.2473;0.5293;0.3074;-0.0975;0.9058;0.6912;0.1277;0.0109;0.6023;NA;NA;NA
GIUS;TargetVar;TargetVar;H_early_insonmia;0.5837;0.0265;0.0087;-0.5078;0.115;0.0265;0.069;1;0.7789;0.5443;0.3351;0.016;0.3218;0.7057;0.1791;NA;NA;NA
GIUS;TargetVar;TargetVar;H_mid_insonmia;0.111;0.025;0.6511;-0.0548;1;0.8235;-0.205;0.9644;0.3999;0.6872;0.1863;0.0012;-0.1176;1;0.6315;NA;NA;NA
GIUS;TargetVar;TargetVar;H_activity;-0.418;0.8654;0.0749;0.3712;0.5576;0.1177;-0.0888;0.7707;0.7178;-0.2845;0.5653;0.2378;-0.2627;0.7984;0.2772;NA;NA;NA
GIUS;TargetVar;TargetVar;H_inhibition;0.1401;0.4021;0.5673;0.0769;1;0.7543;-0.2588;0.6792;0.2847;-0.1021;1;0.6776;0.3218;0.7057;0.1791;NA;NA;NA
GIUS;TargetVar;TargetVar;H_psychic_anxiety;-0.0143;0.766;0.9537;0.1413;0.6772;0.5638;-0.2747;0.4838;0.2551;0.2083;0.4046;0.3921;0.0152;0.8839;0.9509;NA;NA;NA
GIUS;TargetVar;TargetVar;H_somatic_anxiety;-0.2267;0.9507;0.3506;0.2759;0.4436;0.2529;-0.1933;0.6709;0.4278;-0.0762;0.9398;0.7564;-0.111;0.8768;0.6511;NA;NA;NA
